id,username,comment,num_of_likes,published_at
9YFbtgNsSeA,@tukangopy2667,"Indonesia negara kaya ,tapi karna serakahnya oknum oknum pejabat ,rakyat yg sengsara...Bayangkan kekayaan negara buat rakyat ..mungkin akan sejahtera semua ...pendidikan mahal apa apa mahal Ya Tuhan  ,bukalah semua kebrobrokan oknum oknum pejabat yg korup di negri ini",0,2025-02-28T10:12:13Z
9YFbtgNsSeA,@AsrofiRofi-um8sj,"Terimakasi pak prabowo. Untung bapak yg jadi president klu bukan bpak, tikus2 ini blum tentu tertangkap... Kita masyarakat sdah tertipu sekian lama",0,2025-02-28T10:16:02Z
9YFbtgNsSeA,@nurhadiatma7594,Ayo laporkan pertamina tentang pertamax oplosan agar pertamina ganti kerugian masyarakat ....... Like dan coment,0,2025-02-28T10:18:48Z
9YFbtgNsSeA,@bwoficial172,Heeehh ndang di bunu aja cokk,0,2025-02-28T10:22:10Z
9YFbtgNsSeA,@nurlinasariatika7601,"Wes Rupo elek,sifat elek.",0,2025-02-28T10:22:46Z
9YFbtgNsSeA,@simonOXz,Manusia serakah . najis,0,2025-02-28T08:42:53Z
9YFbtgNsSeA,@VitaVee-ls4py,Tugas komisaris utama Pertamina apa ya?,0,2025-02-28T08:47:23Z
9YFbtgNsSeA,@lennilukitasari7148,"Kata pembimbingku, mereka sudah selayaknya dihukum mati.
Karena sudah membohongi seluruh rakyat Indonesia sekaligus merusak banyak kendaraan dengan kelakuannya yang aduhai.
Semoga hukum di negeri ini berani menindak tegas dan mengadili dengan yg seadil2nya.",0,2025-02-28T08:47:43Z
9YFbtgNsSeA,@IndraGrab-p4o,semakin diatas semakin ngga ada rasa puas..kl cuma di penjara percuma...harus dibikin miskin ...blm lg ntr dpt ny vonis ringan...kl bs dpt 193 T...cuma dipenjara 5 atau 6 tahun...gua jg mau...memang udh ada jabatan lupa diri,0,2025-02-28T08:47:54Z
9YFbtgNsSeA,@duniachannelhr5980,"Negara rugi?
Rakyat gak rugi?
Karna yg pakek pertamax oplosan itu negara",0,2025-02-28T08:48:05Z
9YFbtgNsSeA,@EndingSanudin-nm1ne,Cincang di bikin perkedel aja,0,2025-02-28T08:49:49Z
9YFbtgNsSeA,@taudita8097,Hukum gantung pak,0,2025-02-28T09:12:29Z
9YFbtgNsSeA,@fajarteguh328,Pateni ae ben mari kasuse,0,2025-02-28T09:14:10Z
9YFbtgNsSeA,@ayambakarpahlawan4384,"Saya jamin mereka kekal di neraka krna suka suka diatas derita rakyat,,dan rakyat mengutuk tidak akan memaafkan apalgi ALLAH y nikmati aj 7 turunan siksa pedihh",0,2025-02-28T09:14:11Z
9YFbtgNsSeA,@ekagendis7574,❤❤❤ kejaksaan agung 👍👍👍,0,2025-02-28T09:17:26Z
9YFbtgNsSeA,@mikerofone1183,udah tua masih asyik buat dosa  ingat hukum Tuhan jauh lebih dahsyat,0,2025-02-28T09:24:07Z
9YFbtgNsSeA,@o-kan1811,"Ntar kalo kasusnya udah masuk pengadilan, jgn sampe hukumannya jadi 6 taon jg yeee",0,2025-02-28T09:28:29Z
9YFbtgNsSeA,@satrialanggit2682,Trs selama ini Menterinya tidur apa kerja sampai anak buahnya korupsi segitu hebatnya gk tau...ayolah berpikir sehat,0,2025-02-28T09:31:04Z
9YFbtgNsSeA,@rifeneri1070,Siapa yang mengangkat orang ini jadi Direktur di PT.Pertamina..,0,2025-02-28T09:32:34Z
9YFbtgNsSeA,@frenkyhardy9245,Lebaran sdh dekat..rencananya sdh siap jln2 keluar negeri barengan istri dan anak dgn menikmati hasil uang korup..eh malah ketangkap duluan nih,0,2025-02-28T09:38:33Z
9YFbtgNsSeA,@frenkyhardy9245,PLN jg hrs diselidiki..tiap tahun naik trus..,0,2025-02-28T09:39:27Z
9YFbtgNsSeA,@saifudinasicy5688,Tembak mati  aset keluarga di sita,0,2025-02-28T07:48:20Z
9YFbtgNsSeA,@afifsubarkah7825,"-Korupsi dibawah 1 M hukumannya penjara seumur hidup dan dimiskinkan, anak keturunannya tidak boleh ada yg jadi pegawai negara.
-korupsi diatas 1 M, hukuman mati dan dimiskinkan, keturunannya tidak boleh ada yg jd pegawai negara.

Misalkan begitu, pasti pendapatan negara melonjak drastis krn gak ada yg berani korupsi, kalo dirinya saja yg dihukum kurang adil, keluarganya juga krn ikut makan harta haram tersebut. Saya sebagai rakyat Indonesia gak ikhlas dunia akhirat pajak yg  tiap tahun sya bayar malah dikorupsi, apalagi buat menghidupi spesies yg begini.",0,2025-02-28T07:48:39Z
9YFbtgNsSeA,@riasugiarto8374,Hukuman mati harus segera di buat...,0,2025-02-28T07:56:45Z
9YFbtgNsSeA,@susiarrasyid3044,Tolong pemulung2 yg ada di jln berikan modal utk usaha uang2 yg di curi mereka kasihan,0,2025-02-28T07:57:13Z
9YFbtgNsSeA,@JemmySaraun,Korupsi ditembak mati aja. Indonesia sudah terlalu miskin gara gara korupsi.,0,2025-02-28T08:04:28Z
9YFbtgNsSeA,@ivanmardian1760,Orang pinter semua ituu,0,2025-02-28T08:06:57Z
9YFbtgNsSeA,@musikawuran,sorry saya tidak iklash saya beli dan memutuskan untuk selalu beli pertamax tanpa sedikitpun melirik pertalite karena percaya. saya g bisa ngapa ngapain tapi akan saya tuntut anda sekalian di akhirat,0,2025-02-28T08:13:15Z
9YFbtgNsSeA,@kuatprayitno6188,"Kesengsaraan rakyat indonesia yg hidup miskin dosanya sdh ditanggung para koruptor.masih yakinkah anda akan diampuni oleh seluruh orang Indonesia.walaupun anda nanti bebas dari penjara.?
Menurutku hukuman mati pun tak pantas untuk koruptor.yg pantas adalah hukuman rajam akan mati pelan pelan.",0,2025-02-28T08:15:09Z
9YFbtgNsSeA,@bagusapik3157,ayo pak presiden terapkan hukuman mati buat koruptor di indonesia  biar negara indonesia menjadi negara maju dan rakyatnya sejahtera.,0,2025-02-28T08:15:24Z
9YFbtgNsSeA,@ElvanPratama-st5dj,yg pantas i gebukin masal ya orang korup begini,0,2025-02-28T08:17:12Z
9YFbtgNsSeA,@sandir5860,Kena juga 7 orang pejabat pertamina dalam maling teriak maling 😂😂😂,0,2025-02-28T08:17:15Z
9YFbtgNsSeA,@st.oneman,Momentum yg pas untuk mengesahkan UU perampasan Aset & hukum mati koruptor .,0,2025-02-28T08:20:54Z
9YFbtgNsSeA,@entollukylukmansyah5183,Hukum mati,0,2025-02-28T08:22:15Z
9YFbtgNsSeA,@ToliToli-yi4gs,"Bukan hanya negara, kita konsumen juga di rugikan",0,2025-02-28T08:30:29Z
9YFbtgNsSeA,@nadiahazahra9125,"Capek banget, tiap hari lihat Indonesia yang isi beritanya bikin sakit hati😢

Indikator biar bisa di hukum mati untuk para pelaku yang sudah melampaui batas apa sih? Jangan bilang negara kita adalah negara yang menjunjung HAM. Lantas mereka disebut apa?, kalau bukan melanggar HAM juga😢😢",0,2025-02-28T08:30:37Z
9YFbtgNsSeA,@annamusonah,Wajahnya aja semrawut apalgi otaknya,0,2025-02-28T08:41:46Z
9YFbtgNsSeA,@Empukjeruofficial2,"rakyat yang rugi apa hanya negara yang rugi..??
Yang bener.",0,2025-02-28T06:51:14Z
9YFbtgNsSeA,@maenundowank,Maskernya di buka jgn di tutup tujukan mukanya biar kita tau vitus Indonesia,0,2025-02-28T06:57:43Z
9YFbtgNsSeA,@ndanksuherman3904,Ayo kita beralih ke sikuning,0,2025-02-28T07:00:31Z
9YFbtgNsSeA,@Guccifer350,Kenapa muka para tersangka selalu harus disembunyikan di belakang masker  oleh pihak berwajib?!! Semua terbalik balik di negeri Konoha.,0,2025-02-28T07:04:16Z
9YFbtgNsSeA,@nonaanita2517,"Padahal gue selalu bilang ke suami, buat support produk lokal. Isi bensin di pertamina aja. Eh petinggi pertamina nya kek eek, segala pertamax di oplos. Gue langsung bilang ke suami buat isi bensin di shell / vivo aja. 

Kalau jualan tuh yang jujur. Gaji sudah besar tapi menipu bangsa sendiri.",0,2025-02-28T07:07:32Z
9YFbtgNsSeA,@owmn7780,Bukan hanya rugikan negara tapi rugikan Rakyat juga!,0,2025-02-28T07:10:24Z
9YFbtgNsSeA,@pesek-u4t,Ahok ngapain aja waktu itu,0,2025-02-28T07:16:53Z
9YFbtgNsSeA,@bucho99980,Gaya selangit menuju Indonesia emas 🤣🤣🤣🤣..tau ny Indonesia malingggg!!!!! Bansatttt!!!!!!!.... G ikhlas dunia akhirat!!!!!!!.... biadabbb setannnn semua!!!!!!,0,2025-02-28T07:18:30Z
9YFbtgNsSeA,@JuraganEmpang32,Gk punya malu,0,2025-02-28T07:20:09Z
9YFbtgNsSeA,@Bland_4D,"Hukum yang pantas adalah di arak telanjang keliling kota, trus di rajam ditengah monas sampe kepala hncur kek keset basah",0,2025-02-28T07:22:13Z
9YFbtgNsSeA,@mohyusuf1086,Layak dihukum mati saja,0,2025-02-28T07:23:37Z
9YFbtgNsSeA,@titin6330,Hukuman yg terbaik utk para koruptor adalah hukuman mati maka indonesia akan maju dan sejahtera rskyatnya👍,0,2025-02-28T07:35:20Z
9YFbtgNsSeA,@lilikwibowo1869,TERNYATA PETRAL MASIH ADA ...🤣🤣🤣🤣🤣,0,2025-02-28T07:45:05Z
9YFbtgNsSeA,@rusiadirusiadi8023,Udah kekenyangan nyolongnya jadi muntahhh,0,2025-02-28T07:45:09Z
9YFbtgNsSeA,@sarahfathianindhita1347,Sudah telat dari dulu pertamina sarang korupsi,0,2025-02-28T07:46:23Z
9YFbtgNsSeA,@Mbip_GSRC,"Gegara pake pertamina, spion motor gue jadi burem. 
Mending pake SHELL ah, bisa cepet upgrade Ban",0,2025-02-28T07:48:13Z
9YFbtgNsSeA,@wagimanarip780,Hukuman mati aja bg koruptor,0,2025-03-03T04:35:37Z
9YFbtgNsSeA,@sorayaaya3905,Ya robb kurang bersyukur..,0,2025-02-28T06:08:41Z
9YFbtgNsSeA,@carolineanna381,"Semua kantor2 pemerintah hrs diperiksa rutin tiap thn olek kejaksaan, KPK dan instasi lain yg berwenang",0,2025-02-28T06:10:02Z
9YFbtgNsSeA,@Dysantrum,Ancrit itu duit segitu mau buat apa aja cok 😭😭😭,0,2025-02-28T06:11:52Z
9YFbtgNsSeA,@jamalthekel141,Miskinkannnnn,0,2025-02-28T06:15:52Z
9YFbtgNsSeA,@WahyudiDidi-e1m,"ya allah ya rabku,,,untungnya ketahuan,,,tolong buang ke buaya hidup2",0,2025-02-28T06:18:57Z
9YFbtgNsSeA,@martinmartin2181,Paling dihukum 6.5tahun 😂 ini bisa terungkap mngkn ada pihak yg dibagi terlalu dikit makany diungkap,0,2025-02-28T06:22:50Z
9YFbtgNsSeA,@arifyusufi,Saatnya di miskinkan...kembalikan uang rakyat untuk rakyat... Biar nggak boncos dan bocor,0,2025-02-28T06:29:06Z
9YFbtgNsSeA,@InayahNuratifa,Di gantung aja kalau udah merugikan negara begitu besar...kasihan rakyat...,0,2025-02-28T06:29:54Z
9YFbtgNsSeA,@Chadoks508,Manusia tamak rakus cocoknya buat umpan buaya,0,2025-02-28T06:30:55Z
9YFbtgNsSeA,@martinlilik,Bagusnya disebut maling saja. Istilah koruptor itu terlalu “high class”,0,2025-02-28T06:31:50Z
9YFbtgNsSeA,@doeladv2480,Halal kah untuk membunuh orang orang yang korupsi?,0,2025-02-28T06:34:19Z
9YFbtgNsSeA,@sandyseptiansyah8501,Tersangka korupsi rompi tahanan nya kok bagus.jijik,0,2025-02-28T06:37:18Z
9YFbtgNsSeA,@MarsanaSuni,"Bandit-bandit Pertamina bikin Prabowo evisiensi besar besaran coba kalau 1.000 triliun di setor ke kas negara APBN tidak akan devisit, MBG tidak menggusur anggaran lain, dasar para perampok BUMN Pertamina belum lagi yang pada dicuri/selundupkan parah banget BUMN kita.",0,2025-02-28T06:45:19Z
9YFbtgNsSeA,@MarsanaSuni,Hukum mati aja para perampok Pertamina,0,2025-02-28T06:46:25Z
9YFbtgNsSeA,@imamnurarifudin7630,hukum mati ...,0,2025-02-28T06:48:55Z
9YFbtgNsSeA,@saveour3465,"Kalau perlu buka semua, siapa keluarganya, biar malu, jadi efek jera",0,2025-02-28T06:08:32Z
9YFbtgNsSeA,@hastosetianto,Tangan² kotor pengganti PETRAL dgn membuat jaringan baru utk mendapatkan dana segar yg sebagian besar disetor kepada sindikat yg dipimpin seseorang ? Arahnya ke ?,0,2025-02-28T06:08:34Z
9YFbtgNsSeA,@Aqiuna-x1g,"Terbayangkah dan mungkin nggak sih hasil korupsi selama 5 tahun yang mencapai hampir sekitar 1000 trilyun hanya dinikmati oleh 7 orang yang ditangkap ini ... Atau katakanlah misalnya ada 100 orang koruptor yang berarti 1 orang menikmati kurang lebih  10 trilyun ..😳 ?? Nilai yang sangat fantastis sekaligus Indonesia menghasilkan para triliuner baru ..

Berarti  pelaku korupsi oplosan BBM Pertamax  yang harus ditangkap  sangat banyak  ... 

Namun jika itu menyangkut petinggi negeri apakah  berani menangkap dan mengadili mereka ...???",0,2025-03-03T01:30:32Z
9YFbtgNsSeA,@RikaPermadi-d8h,"TERAPKAN HUKUMAN MATI.
TOLONG PAK PRESIDEN INI SUDAH KETERLALUAN.",0,2025-03-03T01:49:18Z
9YFbtgNsSeA,@ArieFrasetya,Miskinkan semua keluarga dan hukum mati semua yg terlibat,0,2025-03-03T02:14:17Z
9YFbtgNsSeA,@IrfanIca-s2j,"Udah hukum mati ajà, kalo tidak buang aja dari indonesia.",0,2025-03-03T02:14:40Z
9YFbtgNsSeA,@heruisdianto1722,😮😮😮😮😮😮 IBLIS jelasnya bukan manusia lagi,0,2025-03-03T03:03:12Z
9YFbtgNsSeA,@bangchalie,"Manusia² yg kagak kenal jatidiri sejatinya manusia hidup, 😮 ini yg ketahuan ada 99% manusia yg tdk kenal  🤦‍♀️🤦‍♀️🤦‍♀️",0,2025-03-03T03:17:56Z
9YFbtgNsSeA,@LeonQuen,Sampah neegara,0,2025-03-03T03:21:18Z
9YFbtgNsSeA,@widodo-y3i,"Kok yang dirugikan negara, KLO  Pertamax dioplos bukannya yg rugi rakyat ya?",0,2025-03-03T03:23:27Z
9YFbtgNsSeA,@YudhaNareka,Rompinya keren tp sayang pake masker ga seperti maling ayam yg tertangkap. Punya malu juga ternyata...,0,2025-03-03T03:41:42Z
9YFbtgNsSeA,@SCdadingOleng,Saya bangga kepada mereka. Korupsinya rengking 1. Rakus,0,2025-03-03T04:10:34Z
9YFbtgNsSeA,@adisofiyuloh7221,Ko gak dipukulin masa ?,0,2025-03-03T04:21:00Z
9YFbtgNsSeA,@buraqtv3403,Pntesan prtalit mau di Hpus Iki alesanya teryata prmrax itu adalah prtalit,0,2025-03-03T04:21:00Z
9YFbtgNsSeA,@OpanNur,Maling ini Reall maling,0,2025-03-03T04:31:41Z
9YFbtgNsSeA,@Kasminmuhd25Saleh198,"Dia kan manusia, bukan malaikat, jdi bukan hal baru.., biasa itu..😊",0,2025-03-03T04:33:00Z
9YFbtgNsSeA,@tandilinggifarm1703,HUKUM MATI KORUPTOR!!!,0,2025-02-28T05:03:30Z
9YFbtgNsSeA,@BettyPetrus-w4i,Kau kerja pejabat duduk enak di ace...matamu tdak melihat paranpemulung mencari rejeki dengan membongkar sampah untuk mencari bhan rondokan unuk bisa menjadi dan mambeli makanan dan keperluan lain nya ko kau enak2..sdah gaji besar menciri lagi ..seharusnya kau kaya sdah bisa bantu rakyat miskin. Mala keboblosan...dan di pakaikan gelang besi oleh kejakgung...biar tau rasa lho,0,2025-02-28T05:08:37Z
9YFbtgNsSeA,@SusiloUtomo-h6i,Ini manusia rakus ! Hukum mati seperti di korut aja! Kl dipenjara biasa akan hidup enak dan bisa jalan 2 di luar!,0,2025-02-28T05:13:00Z
9YFbtgNsSeA,@bryancalvin8118,Paling 5 tahun penjara😂,0,2025-02-28T05:31:22Z
9YFbtgNsSeA,@BaimEssarey,Terlalu SERAHKA sampai tidak terkendali lagi.,0,2025-02-28T05:34:22Z
9YFbtgNsSeA,@aguezdavixion6805,"Untuk masyarakat yg udh beli aman kah?? Rakyat yg rugi kenak tipu, tembak mati aja klo terbukti...",0,2025-02-28T05:43:43Z
9YFbtgNsSeA,@HeruHeru-z8c,Maling maling smuanya,0,2025-02-28T05:54:26Z
9YFbtgNsSeA,@sofiyarini,"Gw dikasi gaji kek gitu ud fokus kerja aja kali, masih mau lagi???",0,2025-02-28T05:54:58Z
9YFbtgNsSeA,@jelajahlaut01,"Si Ahok jabat Komut Pertamina 2019-2024, noh gimana gimana?",0,2025-02-28T05:56:55Z
9YFbtgNsSeA,@kusmawanwawan-d6i,Gantung sajalah.rakyat tuh mikirin buat makan hari ini nyampe setengah mati,0,2025-02-28T05:57:16Z
9YFbtgNsSeA,@mangNardi-m9t,aneh nya erik Tohar diem aja sebagai ketua BUMN.😅lucu Aja gth,0,2025-02-28T05:59:18Z
9YFbtgNsSeA,@beritadanpolitikterkini,"parah parah parahhh
indonesia gelap",0,2025-02-28T06:00:19Z
9YFbtgNsSeA,@fadkulmuin04,"yang konsumsi pertamax palsu msyarakat yg merasah di rugikan Negara,piye to kie?",0,2025-02-28T06:01:30Z
9YFbtgNsSeA,@jonihnolih2663,Hukum mampus koruptor 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,0,2025-02-28T06:01:55Z
9YFbtgNsSeA,@saveour3465,Ga perlu pakai inisial namanya,0,2025-02-28T06:07:57Z
9YFbtgNsSeA,@MuslimTotal,Yah ini mah minimal bui seumur hidup,0,2025-02-28T06:08:17Z
9YFbtgNsSeA,@deiancikal6130,"Hukuman matipun sepertinya ga pantas bagi mereka yang sudah menyakiti hati jutaan rakyat Indonesia. Kalau ada pnjara dibulan, penjarakan saja dibulan smpai mati.",0,2025-02-28T04:08:50Z
9YFbtgNsSeA,@g7channel921,"easy, 3 tahun penjara palingan",0,2025-02-28T04:09:21Z
9YFbtgNsSeA,@priyonokharisma,"Usut tuntas, syahkan hukuman mati bagi koruptor, ganti semua pejabat Pertamina baik yg terlibat maupun tidak..",0,2025-02-28T04:09:51Z
9YFbtgNsSeA,@Yu_ka_finPro,Jangan kasik AMPUN......hukum se berat2nya dasar manusia SERAKAH....tak mikir nasib BANGSANYA sendiri....!Menghianati Bangsanya Sendiri....Miskinkan seUmur hidup...,0,2025-02-28T04:15:14Z
9YFbtgNsSeA,@BljarFunny123,Koruptor J.3.M.B.U.TTT,0,2025-02-28T04:17:25Z
9YFbtgNsSeA,@ayin1251,"Kapan sih hukuman mati khusus koruptor di indonesia,kok susah banget negakin aturan ini?",0,2025-02-28T04:18:04Z
9YFbtgNsSeA,@wira539,ini baru impor minyak bumi belum impor beras yg bikin petani sengsara,0,2025-02-28T04:18:51Z
9YFbtgNsSeA,@JamaalJasmal,Maling..  Bukan korupsi,0,2025-02-28T04:22:34Z
9YFbtgNsSeA,@agussuherman8359,"Tenaang pak, mau korupsi tiga ribu trilyun juga aman, tak akan dihukum mati dan tak akan dimiskinkan seperti di negara KORUT. Jadi kor... Baca selengkapnya",0,2025-02-28T04:25:07Z
9YFbtgNsSeA,@Rehangendhisaditadit,"G usah pake sidang lasung di tembak ikan mati aj itu pake sidang cuma bawang, waktu aj",0,2025-02-28T04:28:02Z
9YFbtgNsSeA,@arifsemeru8915,Bayar pajak di korupsi. BBM di oplos  . Korupsi semakin merdeka !,0,2025-02-28T04:33:13Z
9YFbtgNsSeA,@frz87,"Setiap tahun pasti ada temuan korupsi, kaya ga ada yang kapok.. terus berulang lagi dan lagi",0,2025-02-28T04:42:52Z
9YFbtgNsSeA,@renitaamelia6471,cie...cie pk rompi pink nih ye  😀,0,2025-02-28T04:48:43Z
9YFbtgNsSeA,@depol7585,Yang setuju hukum mati koruptor tunjuk jari...,0,2025-02-28T04:53:05Z
9YFbtgNsSeA,@User-fred0mf7e,"RAJA OPLOS PERTAMINA,..",0,2025-02-28T04:54:17Z
9YFbtgNsSeA,@VickyHanafi-b4d,Indonesia darurat hukum mati koruptor,0,2025-02-28T04:55:28Z
9YFbtgNsSeA,@fajarapn.37,"Tebak berapa tahun hukumnya 
A. 4,5 tahun
B. 6, 5 tahun 
C. 5 tahun 
D. 7 tahun denda 1 m.",0,2025-02-28T03:32:55Z
9YFbtgNsSeA,@Adipriyatno,"Mereka bukan lagi tikus-tikus negara, mereka adalah babi-babi rakus",0,2025-02-28T03:33:22Z
9YFbtgNsSeA,@AbdulSallam-c4i,Nipu rakyat.merugikan negara. Maling aja di pukulin ini duit segitu banyak nya enak amat ga di pukulin😢,0,2025-02-28T03:37:09Z
9YFbtgNsSeA,@arvinus9335,Yg tertangkap walaupun jabatan tinggi akhlak tak lebih dari kacung ....yg tak punya nurani..kok bisa lolos dan dapat jabatan....kalian hancurkan bangsa dan negara ini...jangankan berkorban untuk negara ini...kalian hancurkan semua program ...harga diri dan martabat bangsa ini,0,2025-02-28T03:38:00Z
9YFbtgNsSeA,@AlifTV999,Ini teh buat nutupin pagar laut atau efisiensi? 😅😂,0,2025-02-28T03:39:54Z
9YFbtgNsSeA,@merpatimuda123,Turun ...imangran yaman ...memang bejat,0,2025-02-28T03:43:44Z
9YFbtgNsSeA,@rankid6270,"Kepercayaan publik sudah hilang brew….
Lu mau yakinin kek gimana lagi gk bakal kayak dulu woy pertamina….
Gak malu perusahaan bumn juga….
Siap siap bangkrut lo pertamina",0,2025-02-28T03:54:25Z
9YFbtgNsSeA,@kocak-s4i,"Hukum mati aja bego,,,biar ga ada yg korup lagi,,,jangan begini Mulu dong ni negara gimana si,,,,udah tembak mati,para korupsi,,,",0,2025-02-28T03:59:11Z
9YFbtgNsSeA,@mhddzakyramadhan9709,Hukum mati,0,2025-02-28T03:59:17Z
9YFbtgNsSeA,@AmarAmar-f9b,"Kalau Anis atau ganjer presidennya,saya yakin ini pasti dipelihara.gak bakal brani mereka bongkar.",0,2025-02-28T04:01:52Z
9YFbtgNsSeA,@RudyHardy-x8w,Hukuman mati sudah,0,2025-02-28T04:02:05Z
9YFbtgNsSeA,@jellyketahun6405,"Jaksa agung ngurus korupsi sampai ratusan triliun,,sedangkan kpk beraninya cuman nangkap hasto yng bukan pejabat negara",0,2025-02-28T04:02:13Z
9YFbtgNsSeA,@sulistiowatisuyoto7979,"Berarti mulai 2018 hingga sekarang, jadi sudah berapa tahun ini. Melihat wajah2 mereka berpendidikan, orangtua mendidik dg susah payah, betapa sedihnya orangtua bila tahu anak2nya berbuat curang terhadap rakyat banyak.digadaikannya ilmu yg didapat untuk mendapatkan uang haram yg akhirnya mendekam di penjara. Memberi makan dll untuk keluarga dg uang haram. Memalukan.",0,2025-02-28T04:02:39Z
9YFbtgNsSeA,@RudyHardy-x8w,Selayaknya mereka di matiin,0,2025-02-28T04:02:55Z
9YFbtgNsSeA,@ferdisude1423,Ni orang2 korupsi Pertamina di hukum mati aja pak Prabowo..jngn di kasih ampu ..hukum mati saja,0,2025-02-28T04:03:48Z
9YFbtgNsSeA,@medicanart,Alangkah lucunya negeri inj,0,2025-02-28T04:06:48Z
9YFbtgNsSeA,@andasuryanto2570,AHOK mana AHOK yg sering diberitain  bersih itu,0,2025-02-28T02:32:17Z
9YFbtgNsSeA,@de30041963,pertamina itu sarang koruptor sejak jaman rezim suharto sampai jaman reformasi sekarang.....jika mas prabowo mampu mereformasi karyawan dan pimpinan di tubuh pertamina seperti langkah menteri Jonan mebereskan PT KAI dari praktik korupsi maka saya selaku waega negara Indonesia mengacungkan👍👍👍👍👍👍buat mas Prabowo,0,2025-02-28T02:35:45Z
9YFbtgNsSeA,@aatisnasetiawan3701,"Subhanalloh,aing tibaheula meli pertamax,ternyata pertamax dioplos,duit na dikorupsi, nyanggakeun ya Alloh nu sarakah,mangga nyanggakeun Ya Alloh",0,2025-02-28T02:36:37Z
9YFbtgNsSeA,@dendenpermana,"Diberikan amanah untuk memimpin dengan gaji yang fantastic, malah yang diamanahkannya dia korupsi juga, yang seperti ini layak dihukum mati.... kalau tidak dihukum mati yakin akan terjadi korupsi-korupsi dimana-mana, dan rakyat indonesia tidak akan pernah bisa sejahtera kalau tidak pernah ada hukuman mati untuk pejabat-pejabat yang korup.",0,2025-02-28T02:51:58Z
9YFbtgNsSeA,@Nuraeni-yu5gh,"Maling pisang maling ayam di gebukin,,, yang ini saya setuju di gebukin layaknya maling ayam",0,2025-02-28T02:58:04Z
9YFbtgNsSeA,@nurlainitumanggor9540,Oalah pak pak ngeri x isi jidat mu 😡😡😡,0,2025-02-28T02:58:48Z
9YFbtgNsSeA,@IjaIja-i1u,Masyarakat Indonesia yang telah di rugi kan😢😢😢,0,2025-02-28T02:59:22Z
9YFbtgNsSeA,@killroy2948,"mau jual minyak bayar polisi..ditangkap polisi bayar polisi..
.",0,2025-02-28T03:00:22Z
9YFbtgNsSeA,@LanaSumanti,"Selagi undang2 hukum mati dan perampas aset terhadap para koruptor,
Korupsi akan tumbuh subur dan generasi2 bermental koruptor akan silih berganti merampok uang dan kekayaan negara !!!!!",0,2025-02-28T03:01:04Z
9YFbtgNsSeA,@tonyhawk6888,Jijik banget sama orang Pertamina lebih rendah lebih hina dari Binatang.,0,2025-02-28T03:08:07Z
9YFbtgNsSeA,@danirandani6066,"layak disahkan hukuman mati untuk para koruptor diNKRI, ini sudah keterlaluan tidak ada alasan lagi kalau hukuman mati untuk para koruptor tidak disetujui. jika ada yg tidak setuju hukuman mati buat para koruptor berarti bisa jadi orang itu salah satu koruptor. apakah berani pemerintahan sekarang mengesahkan hukuman mati bagi para koruptor atau sama saja dengan rezim terdahulu yg mementingkan keserakahan buat diri sendiri,partai dan golongannya, kita lihat reaksi pemerintahan NKRI sekarang",0,2025-02-28T03:10:22Z
9YFbtgNsSeA,@adeleoadeleo8328,HUKUM MATIIIIIIIIIIIIII,0,2025-02-28T03:11:45Z
9YFbtgNsSeA,@nyomanwitama687,Mari rakyat lihat mana fonisnya lebih berat antara pak hasto dan pak pertamina???😂😂😂,0,2025-02-28T03:20:19Z
9YFbtgNsSeA,@haironi5790,Negri ini sudah hancur bertambah hancur,0,2025-02-28T03:26:20Z
9YFbtgNsSeA,@nuryantomunawaroh9926,Pom mini hrs disidak menyeluruh pastinya ada yg bermain disini kongkalikong sindikat kingkong,0,2025-02-28T03:26:24Z
9YFbtgNsSeA,@Alfian-d3l,Pak prabowo mereka di depan bapak pura pura nurut tapi d belakang mereka berkhiana dan tidak sesuai dgn reai,0,2025-02-28T03:30:19Z
9YFbtgNsSeA,@sucirahayu9945,Pak prabowo tlg para koruptor di hukum mati!,0,2025-03-03T05:47:07Z
9YFbtgNsSeA,@QDalang,"Rs cocok tu kumis koruptor ,,, klo dket gue ludahin tega luhhh ,, keadaan ekonomi ngara morat marit tmbah htang ngara yg seabrek lu tega pertamina hianati pula 😮",0,2025-03-03T05:49:43Z
9YFbtgNsSeA,@supriyani6714,"Nah lho giliran rakyat jelata nunggak byr tagihan listrik 2 bln lngsung di segel, mereka tkut kantong mereka kosong😮",0,2025-03-03T06:46:25Z
